,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
0,3.0703125,3.933906555175781e-06,23.203125,inf,67006.0,0.00019788742065429688,0.005283355712890625,0.06585693359375,0.66455078125,2.203125,4.74609375,7.42578125,9.0546875,11.7265625
1,3.080078125,2.0265579223632812e-06,22.90625,inf,66825.0,0.000789642333984375,0.0225372314453125,0.1497802734375,0.7607421875,2.2421875,4.671875,7.3203125,9.0625,11.7890625
2,3.259765625,4.887580871582031e-06,20.625,inf,68808.0,0.0006966590881347656,0.016815185546875,0.141357421875,0.82080078125,2.447265625,4.99609375,7.61328125,9.171875,11.984375
3,2.890625,7.152557373046875e-07,23.625,inf,69844.0,0.00023686885833740234,0.00567626953125,0.06585693359375,0.55517578125,1.9453125,4.42578125,7.18359375,8.859375,11.765625
4,2.708984375,3.2186508178710938e-06,18.828125,inf,67128.0,0.00048041343688964844,0.0252685546875,0.1630859375,0.7216796875,1.9921875,4.07421875,6.35546875,7.75,10.5625
5,1.3369140625,-0.0,30.859375,inf,71529.0,1.2218952178955078e-05,0.00019121170043945312,0.0009737014770507812,0.01495361328125,0.2218017578125,1.7158203125,4.390625,6.359375,10.140625
6,2.8046875,-0.0,23.890625,inf,66681.0,0.00032019615173339844,0.010101318359375,0.08819580078125,0.63623046875,1.9970703125,4.2578125,6.73828125,8.3359375,11.3515625
7,3.123046875,4.410743713378906e-06,20.4375,inf,71017.0,0.0008754730224609375,0.024322509765625,0.1485595703125,0.83544921875,2.3125,4.7109375,7.3046875,8.890625,11.7578125
8,2.94140625,5.960464477539062e-07,20.046875,inf,71899.0,0.0005979537963867188,0.0163726806640625,0.12744140625,0.748046875,2.15234375,4.421875,6.9921875,8.53125,11.5390625
9,2.333984375,1.1920928955078125e-07,22.71875,inf,67325.0,0.00014722347259521484,0.005401611328125,0.040374755859375,0.408203125,1.5361328125,3.46875,5.9609375,7.58203125,10.5390625
10,2.544921875,-0.0,28.421875,inf,66866.0,0.0001729726791381836,0.006061553955078125,0.04754638671875,0.4677734375,1.7568359375,3.830078125,6.234375,7.8203125,10.6640625
11,2.953125,7.152557373046875e-07,24.984375,inf,67569.0,0.0005731582641601562,0.01617431640625,0.10162353515625,0.67724609375,2.142578125,4.5546875,6.98828125,8.4921875,11.2578125
12,2.767578125,5.960464477539062e-07,22.640625,inf,65988.0,0.0004634857177734375,0.0196533203125,0.13525390625,0.70654296875,2.0,4.078125,6.53515625,8.15625,11.1015625
