,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
0,3.16015625,3.933906555175781e-06,23.21875,inf,67006.0,0.00022876262664794922,0.0055999755859375,0.078125,0.72314453125,2.283203125,4.90625,7.609375,9.171875,11.84375
1,3.224609375,1.0728836059570312e-06,20.3125,inf,66825.0,0.0009655952453613281,0.03289794921875,0.1929931640625,0.86572265625,2.388671875,4.86328125,7.53515625,9.21875,12.0
2,3.353515625,2.0265579223632812e-06,19.828125,inf,68808.0,0.0009217262268066406,0.0214996337890625,0.1624755859375,0.9013671875,2.546875,5.1484375,7.79296875,9.296875,12.0703125
3,2.990234375,2.384185791015625e-07,22.6875,inf,69844.0,0.0003223419189453125,0.00795745849609375,0.0794677734375,0.619140625,2.0703125,4.5859375,7.33984375,9.015625,11.9296875
4,2.783203125,2.86102294921875e-06,19.3125,inf,67128.0,0.0005140304565429688,0.0311126708984375,0.177978515625,0.7587890625,2.06640625,4.16015625,6.48828125,7.8984375,10.7578125
5,1.76171875,1.1920928955078125e-07,31.28125,inf,71529.0,3.534555435180664e-05,0.0006999969482421875,0.0046234130859375,0.0787353515625,0.6923828125,2.521484375,5.109375,6.921875,10.3671875
6,2.9375,-0.0,23.296875,inf,66681.0,0.0004379749298095703,0.0144805908203125,0.11004638671875,0.71240234375,2.1328125,4.4765625,6.98828125,8.4765625,11.53125
7,3.26171875,2.1457672119140625e-06,20.984375,inf,71017.0,0.0013275146484375,0.03717041015625,0.1915283203125,0.9248046875,2.48046875,4.9296875,7.4765625,9.0859375,11.90625
8,3.0859375,6.079673767089844e-06,19.28125,inf,71899.0,0.0008416175842285156,0.0216522216796875,0.166748046875,0.8359375,2.3203125,4.58984375,7.15625,8.7890625,11.65625
9,2.69140625,1.0728836059570312e-06,22.25,inf,67325.0,0.0005016326904296875,0.020233154296875,0.132080078125,0.67626953125,1.9052734375,4.03515625,6.4296875,8.0390625,10.9140625
10,2.974609375,1.1920928955078125e-07,20.4375,inf,66866.0,0.0007872581481933594,0.0273284912109375,0.1551513671875,0.86767578125,2.28515625,4.44921875,6.79296875,8.2734375,11.1484375
11,3.046875,2.2649765014648438e-06,24.71875,inf,67569.0,0.0005941390991210938,0.0200347900390625,0.120849609375,0.74560546875,2.25,4.7265625,7.08984375,8.59375,11.453125
12,2.853515625,3.933906555175781e-06,24.265625,inf,65988.0,0.0005984306335449219,0.0269775390625,0.1651611328125,0.77490234375,2.05078125,4.18359375,6.68359375,8.3046875,11.21875
13,3.337890625,9.5367431640625e-07,21.8125,inf,107239.0,0.0016546249389648438,0.0205078125,0.08203125,0.421142578125,2.1953125,5.43359375,8.5078125,10.34375,13.828125
14,3.0078125,5.960464477539062e-07,21.515625,inf,74253.0,0.0007038116455078125,0.01311492919921875,0.07354736328125,0.70166015625,2.19921875,4.62109375,7.13671875,8.8046875,12.3515625
15,3.27734375,-0.0,20.28125,inf,67379.0,0.0010347366333007812,0.03582763671875,0.1773681640625,0.89404296875,2.541015625,5.0546875,7.640625,9.171875,12.1171875
16,2.498046875,-0.0,24.265625,inf,73311.0,8.672475814819336e-05,0.002765655517578125,0.01898193359375,0.375244140625,1.6044921875,3.75390625,6.3828125,8.0625,11.421875
17,3.3046875,5.7220458984375e-06,18.75,inf,67459.0,0.0010576248168945312,0.0380859375,0.2139892578125,0.98046875,2.560546875,4.97265625,7.58203125,9.1015625,11.8984375
18,2.931640625,1.1920928955078125e-07,20.984375,inf,69840.0,0.0005645751953125,0.00980377197265625,0.08673095703125,0.6806640625,2.08984375,4.44921875,6.99609375,8.609375,11.5625
19,3.203125,6.318092346191406e-06,22.3125,inf,67040.0,0.0005354881286621094,0.01806640625,0.12054443359375,0.80322265625,2.42578125,4.93359375,7.4609375,8.9375,11.6796875
