,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
0,2.88671875,2.6226043701171875e-06,21.0,inf,68083.0,0.001171112060546875,0.0283355712890625,0.1630859375,0.79248046875,2.15625,4.328125,6.63671875,8.109375,10.890625
1,2.90234375,1.1920928955078125e-07,21.140625,inf,65564.0,0.001552581787109375,0.04522705078125,0.21142578125,0.85791015625,2.166015625,4.30078125,6.65625,8.2890625,11.125
2,2.974609375,1.1920928955078125e-07,20.4375,inf,66866.0,0.0007872581481933594,0.0273284912109375,0.1551513671875,0.86767578125,2.28515625,4.44921875,6.79296875,8.2734375,11.1484375
3,3.337890625,9.5367431640625e-07,21.8125,inf,107239.0,0.0016546249389648438,0.0205078125,0.08203125,0.421142578125,2.1953125,5.43359375,8.5078125,10.34375,13.828125
4,2.498046875,-0.0,24.265625,inf,73311.0,8.672475814819336e-05,0.002765655517578125,0.01898193359375,0.375244140625,1.6044921875,3.75390625,6.3828125,8.0625,11.421875
5,2.794921875,7.152557373046875e-07,23.703125,inf,67739.0,0.00019407272338867188,0.01445770263671875,0.116455078125,0.65185546875,2.01171875,4.1484375,6.63671875,8.421875,11.8984375
6,2.947265625,4.5299530029296875e-06,21.28125,inf,70055.0,0.00033092498779296875,0.012298583984375,0.115478515625,0.67578125,2.06640625,4.3984375,7.0,8.828125,11.90625
7,2.84375,1.430511474609375e-06,23.046875,inf,66686.0,0.0002930164337158203,0.010040283203125,0.075927734375,0.607421875,2.013671875,4.328125,6.87109375,8.46875,11.3671875
8,2.89453125,8.344650268554688e-07,23.03125,inf,71004.0,0.0004429817199707031,0.023193359375,0.142333984375,0.7001953125,2.072265625,4.38671875,6.8984375,8.53125,11.53125
9,2.734375,1.430511474609375e-06,22.28125,inf,70492.0,0.000335693359375,0.0205078125,0.1370849609375,0.666015625,1.90625,4.1015625,6.5703125,8.125,10.90625
