,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
34,3.06640625,1.3113021850585938e-06,20.0625,inf,177630.0,0.0004646778106689453,0.0124359130859375,0.0836181640625,0.6748046875,2.2734375,4.79296875,7.32421875,8.78125,11.328125
35,2.857421875,5.960464477539062e-07,20.875,inf,85848.0,0.0005755424499511719,0.0185546875,0.112548828125,0.74658203125,2.201171875,4.3359375,6.53515625,7.95703125,10.796875
36,2.685546875,8.344650268554688e-07,18.546875,inf,81470.0,0.0004093647003173828,0.0129241943359375,0.07696533203125,0.572265625,1.8828125,4.08984375,6.49609375,7.9296875,10.6953125
37,2.82421875,2.2649765014648438e-06,19.296875,inf,127882.0,0.0002275705337524414,0.00664520263671875,0.048736572265625,0.55419921875,1.9794921875,4.390625,6.8828125,8.4609375,11.296875
38,2.740234375,2.384185791015625e-07,18.203125,inf,92290.0,0.0006175041198730469,0.0091094970703125,0.046142578125,0.460693359375,1.7265625,4.09375,6.68359375,8.25,11.1015625
39,2.7421875,2.384185791015625e-07,19.46875,inf,110404.0,0.0005960464477539062,0.0090179443359375,0.048187255859375,0.451904296875,1.8984375,4.4375,6.99609375,8.59375,11.3125
40,3.064453125,9.5367431640625e-07,20.3125,inf,256694.0,0.0008869171142578125,0.0157012939453125,0.077392578125,0.6103515625,2.212890625,4.83203125,7.37109375,8.875,11.71875
41,2.0703125,1.1920928955078125e-07,21.515625,inf,654896.0,6.073713302612305e-05,0.0019741058349609375,0.009613037109375,0.168701171875,1.271484375,3.5703125,6.3203125,8.0078125,11.1875
42,3.107421875,4.76837158203125e-07,20.0625,inf,151074.0,0.0004329681396484375,0.0105133056640625,0.07470703125,0.66259765625,2.205078125,4.7421875,7.3671875,9.0703125,12.1796875
43,2.87109375,4.76837158203125e-07,23.640625,inf,92749.0,0.0003256797790527344,0.0106048583984375,0.073486328125,0.57470703125,1.97265625,4.46875,7.0625,8.703125,11.515625
44,2.7890625,4.410743713378906e-06,21.5625,inf,109213.0,0.000652313232421875,0.01141357421875,0.0665283203125,0.6083984375,2.033203125,4.2734375,6.71875,8.2734375,11.140625
45,2.9765625,4.76837158203125e-07,20.6875,inf,97142.0,0.0003528594970703125,0.014495849609375,0.100341796875,0.69140625,2.1640625,4.6015625,7.0234375,8.65625,11.5078125
46,2.791015625,3.5762786865234375e-07,19.28125,inf,223848.0,0.0010519027709960938,0.0169830322265625,0.070556640625,0.5595703125,1.904296875,4.43359375,7.05859375,8.6875,11.5625
47,2.84765625,1.0728836059570312e-06,21.5,inf,220052.0,0.0004456043243408203,0.01093292236328125,0.0836181640625,0.63134765625,2.033203125,4.37890625,6.67578125,8.28125,11.1796875
48,2.65625,2.384185791015625e-07,19.40625,inf,108926.0,0.0001653432846069336,0.004974365234375,0.046966552734375,0.51123046875,1.8232421875,4.04296875,6.4296875,8.015625,11.0625
49,2.564453125,2.6226043701171875e-06,20.859375,inf,86812.0,0.0004456043243408203,0.00971221923828125,0.05511474609375,0.470458984375,1.744140625,3.94921875,6.3671875,7.87109375,10.875
50,2.59765625,1.430511474609375e-06,17.84375,inf,98145.0,0.000492095947265625,0.0081024169921875,0.04522705078125,0.491455078125,1.837890625,4.125,6.63671875,8.2265625,11.15625
51,2.857421875,1.9073486328125e-06,18.90625,inf,107547.0,0.0002961158752441406,0.0101318359375,0.07086181640625,0.595703125,2.025390625,4.3984375,6.9375,8.5078125,11.4375
52,2.669921875,9.5367431640625e-07,19.140625,inf,77491.0,0.0002574920654296875,0.0085906982421875,0.05535888671875,0.5263671875,1.82421875,4.1171875,6.5078125,8.015625,10.796875
53,2.8359375,-0.0,20.015625,inf,129081.0,0.00036978721618652344,0.0074310302734375,0.05010986328125,0.52587890625,2.013671875,4.5,7.03125,8.6015625,11.6640625
54,2.923828125,1.1920928955078125e-07,20.640625,inf,110267.0,4.774332046508789e-05,0.00214385986328125,0.01824951171875,0.4453125,1.953125,4.6484375,7.3359375,8.9375,11.890625
55,2.80859375,-0.0,17.40625,inf,100892.0,0.0007376670837402344,0.019287109375,0.10284423828125,0.6572265625,2.07421875,4.32421875,6.63671875,8.1171875,10.984375
56,2.623046875,2.384185791015625e-07,19.484375,inf,110668.0,0.00021338462829589844,0.005580902099609375,0.056915283203125,0.55078125,1.853515625,4.1171875,6.5390625,8.140625,11.125
57,2.55859375,-0.0,19.359375,inf,223038.0,0.0006036758422851562,0.00780487060546875,0.0438232421875,0.45751953125,1.7880859375,4.08203125,6.48046875,7.96484375,10.8828125
58,2.646484375,4.76837158203125e-07,22.46875,inf,323635.0,0.0008339881896972656,0.015716552734375,0.06817626953125,0.5166015625,1.7958984375,4.12109375,6.63671875,8.0703125,11.0078125
59,2.134765625,5.960464477539062e-07,21.84375,inf,360034.0,0.00035881996154785156,0.00409698486328125,0.019134521484375,0.268310546875,1.4326171875,3.251953125,5.90234375,7.7421875,11.0546875
60,2.802734375,2.384185791015625e-07,21.609375,inf,318773.0,0.0006561279296875,0.0166168212890625,0.08331298828125,0.615234375,2.08203125,4.48828125,7.0546875,8.640625,11.46875
61,2.63671875,2.384185791015625e-07,18.078125,inf,75870.0,0.0004239082336425781,0.01366424560546875,0.08160400390625,0.5546875,1.875,4.09375,6.39453125,7.8828125,10.453125
62,2.404296875,3.5762786865234375e-07,21.453125,inf,419930.0,0.0004744529724121094,0.0083770751953125,0.03900146484375,0.396240234375,1.732421875,4.15234375,6.6640625,8.21875,11.171875
63,2.70703125,5.960464477539062e-07,20.5,inf,159217.0,0.0007448196411132812,0.013824462890625,0.06787109375,0.517578125,1.900390625,4.3359375,6.81640625,8.40625,11.328125
64,2.57421875,1.1920928955078125e-07,20.171875,inf,126676.0,0.00011670589447021484,0.0030536651611328125,0.0230255126953125,0.348876953125,1.662109375,4.23046875,6.87109375,8.5078125,11.65625
65,2.6015625,5.960464477539062e-07,17.859375,inf,124194.0,0.0007185935974121094,0.01299285888671875,0.06903076171875,0.51416015625,1.767578125,4.10546875,6.40234375,7.8203125,10.5078125
66,2.755859375,1.1920928955078125e-06,18.671875,inf,101402.0,0.0014753341674804688,0.0203857421875,0.09814453125,0.62353515625,1.9755859375,4.26953125,6.65625,8.0234375,10.671875
67,3.23828125,5.245208740234375e-06,18.53125,inf,91992.0,0.0011310577392578125,0.0164642333984375,0.08251953125,0.6279296875,2.36328125,5.2421875,7.953125,9.515625,12.046875
68,2.806640625,9.5367431640625e-07,19.296875,inf,185556.0,0.0008664131164550781,0.0157012939453125,0.07550048828125,0.54248046875,2.0625,4.734375,7.28125,8.7890625,11.4296875
69,2.81640625,7.152557373046875e-07,18.40625,inf,145791.0,0.000308990478515625,0.00958251953125,0.06951904296875,0.583984375,1.9931640625,4.34375,6.76171875,8.3046875,11.140625
70,2.888671875,1.1920928955078125e-06,19.953125,inf,99514.0,0.000995635986328125,0.025421142578125,0.1226806640625,0.7294921875,2.09375,4.40625,6.7265625,8.1796875,11.015625
71,2.7890625,1.7881393432617188e-06,18.359375,inf,98800.0,0.0003490447998046875,0.0135345458984375,0.0902099609375,0.64404296875,1.99609375,4.26953125,6.6015625,8.078125,10.921875
72,2.896484375,3.2186508178710938e-06,19.578125,inf,136509.0,0.000457763671875,0.0131072998046875,0.083984375,0.61962890625,2.04296875,4.5,6.9453125,8.46875,11.2265625
73,2.892578125,5.960464477539062e-07,18.265625,inf,226588.0,0.0008654594421386719,0.0206298828125,0.115478515625,0.705078125,2.134765625,4.4921875,6.9453125,8.4375,11.2109375
74,2.79296875,4.76837158203125e-07,18.359375,inf,96136.0,0.00044918060302734375,0.01061248779296875,0.07275390625,0.5859375,1.994140625,4.34375,6.703125,8.21875,11.0546875
75,2.6640625,2.384185791015625e-07,20.78125,inf,223370.0,0.0008502006530761719,0.0095062255859375,0.042694091796875,0.419921875,1.7548828125,4.125,6.7109375,8.375,11.359375
76,2.787109375,7.152557373046875e-07,18.125,inf,145798.0,0.0006017684936523438,0.010833740234375,0.056396484375,0.471923828125,1.8466796875,4.3984375,6.90234375,8.3984375,11.125
77,2.662109375,8.344650268554688e-07,21.53125,inf,175257.0,0.0002636909484863281,0.00811004638671875,0.055572509765625,0.501953125,1.818359375,4.10546875,6.59375,8.171875,11.1640625
78,2.546875,1.3113021850585938e-06,19.859375,inf,171714.0,0.0005731582641601562,0.00830078125,0.04486083984375,0.420166015625,1.65234375,3.9609375,6.4375,7.9453125,10.796875
79,2.837890625,8.344650268554688e-07,19.203125,inf,311291.0,0.0006494522094726562,0.026824951171875,0.14453125,0.755859375,2.076171875,4.265625,6.6875,8.1875,10.890625
80,2.65234375,1.3113021850585938e-06,18.828125,inf,150357.0,0.00017368793487548828,0.00568389892578125,0.05169677734375,0.52587890625,1.90234375,4.125,6.40234375,7.875,10.59375
81,2.8046875,2.86102294921875e-06,19.0,inf,101013.0,0.0007801055908203125,0.01552581787109375,0.09783935546875,0.63037109375,1.9951171875,4.33203125,6.68359375,8.2890625,11.078125
82,2.759765625,1.5497207641601562e-06,19.609375,inf,92169.0,0.0005202293395996094,0.0090789794921875,0.05474853515625,0.496337890625,1.8740234375,4.3359375,6.80859375,8.328125,11.21875
83,2.7265625,5.960464477539062e-07,19.984375,inf,220178.0,0.00040221214294433594,0.0072021484375,0.0472412109375,0.479248046875,1.8154296875,4.24609375,6.68359375,8.1875,10.984375
84,2.896484375,2.9802322387695312e-06,18.609375,inf,80097.0,0.00017833709716796875,0.006740570068359375,0.06939697265625,0.61083984375,2.0859375,4.4453125,6.9296875,8.484375,11.34375
85,2.8359375,1.430511474609375e-06,19.90625,inf,130457.0,0.0002410411834716797,0.0069427490234375,0.063232421875,0.5751953125,2.046875,4.40625,6.7109375,8.28125,11.125
86,2.9765625,3.5762786865234375e-07,19.625,inf,219823.0,0.0002522468566894531,0.01036834716796875,0.0823974609375,0.669921875,2.18359375,4.5859375,7.04296875,8.6484375,11.4453125
87,3.5234375,2.0265579223632812e-06,19.875,inf,132416.0,0.002452850341796875,0.016845703125,0.086669921875,0.8955078125,2.85546875,5.47265625,7.9765625,9.40625,12.015625
88,2.783203125,7.152557373046875e-07,18.46875,inf,91442.0,0.00021135807037353516,0.00833892822265625,0.062744140625,0.56201171875,1.9736328125,4.34375,6.71484375,8.265625,11.0859375
89,3.009765625,2.384185791015625e-07,20.375,inf,330172.0,0.000843048095703125,0.018463134765625,0.09552001953125,0.677734375,2.126953125,4.6953125,7.2578125,8.828125,11.6640625
90,2.814453125,5.960464477539062e-07,18.609375,inf,108763.0,0.0004696846008300781,0.0135040283203125,0.08905029296875,0.65283203125,2.095703125,4.359375,6.73046875,8.2578125,10.8671875
91,3.037109375,1.0728836059570312e-06,20.875,inf,123623.0,0.0004940032958984375,0.0149383544921875,0.10003662109375,0.6728515625,2.1875,4.74609375,7.3203125,8.859375,11.6171875
92,2.763671875,4.76837158203125e-07,21.125,inf,306536.0,0.00041794776916503906,0.01277923583984375,0.0775146484375,0.6123046875,2.001953125,4.234375,6.5859375,8.0703125,10.8203125
93,2.775390625,5.960464477539062e-07,21.421875,inf,89482.0,0.0002117156982421875,0.00966644287109375,0.08428955078125,0.62548828125,1.9990234375,4.27734375,6.70703125,8.21875,11.046875
94,2.560546875,1.9073486328125e-06,18.40625,inf,194042.0,0.00015473365783691406,0.002323150634765625,0.024200439453125,0.38427734375,1.7578125,3.939453125,6.3125,7.73828125,10.6875
95,2.916015625,1.430511474609375e-06,18.765625,inf,92756.0,0.0008955001831054688,0.0190277099609375,0.106689453125,0.6796875,2.08203125,4.671875,7.21484375,8.7109375,11.40625
96,2.978515625,3.4570693969726562e-06,19.90625,inf,223903.0,0.00029587745666503906,0.0181884765625,0.1356201171875,0.77734375,2.220703125,4.50390625,6.90234375,8.4296875,11.34375
97,2.876953125,5.960464477539062e-07,20.390625,inf,136203.0,0.00055694580078125,0.00958251953125,0.06060791015625,0.54736328125,1.982421875,4.515625,7.03515625,8.5625,11.359375
98,2.580078125,2.7418136596679688e-06,18.625,inf,92016.0,0.0010318756103515625,0.012603759765625,0.061004638671875,0.448486328125,1.7255859375,4.0,6.34375,7.828125,10.65625
99,2.30078125,2.384185791015625e-07,19.84375,inf,162957.0,0.0002872943878173828,0.002834320068359375,0.01261138916015625,0.1881103515625,1.3916015625,3.603515625,6.04296875,7.609375,10.5625
100,2.158203125,1.1920928955078125e-07,21.25,inf,237149.0,9.328126907348633e-05,0.001979827880859375,0.0106964111328125,0.2171630859375,1.4970703125,3.27734375,5.8515625,7.5390625,10.828125
101,2.515625,-0.0,19.96875,inf,260951.0,4.8160552978515625e-05,0.001773834228515625,0.01739501953125,0.40185546875,1.6865234375,3.939453125,6.3125,7.875,11.09375
102,2.73828125,3.5762786865234375e-07,18.890625,inf,131563.0,0.000423431396484375,0.009002685546875,0.05657958984375,0.56640625,1.9296875,4.2578125,6.73046875,8.296875,11.5
103,2.685546875,-0.0,21.6875,inf,308631.0,6.73532485961914e-05,0.002964019775390625,0.02484130859375,0.417724609375,1.7822265625,4.25390625,6.8359375,8.46875,11.328125
104,2.537109375,5.960464477539062e-07,20.90625,inf,377645.0,0.0012664794921875,0.0115203857421875,0.0426025390625,0.3583984375,1.7509765625,4.23828125,6.890625,8.5,11.359375
105,2.90234375,1.6689300537109375e-06,17.328125,inf,133400.0,0.000732421875,0.012115478515625,0.0670166015625,0.576171875,2.06640625,4.56640625,7.0625,8.625,11.3515625
106,3.03515625,5.960464477539062e-07,19.5625,inf,185264.0,0.0006456375122070312,0.0164031982421875,0.099609375,0.669921875,2.203125,4.73046875,7.25390625,8.8203125,11.5234375
107,2.83984375,9.5367431640625e-07,20.1875,inf,112185.0,0.0004458427429199219,0.0102081298828125,0.06903076171875,0.5498046875,2.00390625,4.44140625,6.83984375,8.3515625,11.265625
108,2.671875,2.384185791015625e-07,18.21875,inf,226109.0,0.00029778480529785156,0.00888824462890625,0.0655517578125,0.5546875,1.8681640625,4.10546875,6.4453125,7.8671875,10.671875
109,2.7265625,-0.0,18.546875,inf,111962.0,6.318092346191406e-06,0.00017881393432617188,0.00310516357421875,0.336181640625,1.8408203125,4.30859375,6.921875,8.5078125,11.484375
110,2.794921875,2.384185791015625e-07,20.765625,inf,80797.0,0.0006580352783203125,0.011566162109375,0.05657958984375,0.52099609375,1.9970703125,4.53515625,7.125,8.6328125,11.375
111,2.1953125,1.1920928955078125e-07,21.8125,inf,232833.0,0.0005054473876953125,0.005260467529296875,0.020599365234375,0.23779296875,1.4755859375,3.798828125,6.49609375,8.171875,11.5
112,2.392578125,-0.0,20.515625,inf,210040.0,3.039836883544922e-06,3.546476364135742e-05,0.0003352165222167969,0.0908203125,1.369140625,3.79296875,6.484375,8.15625,11.1875
113,2.583984375,-0.0,19.921875,inf,187388.0,2.9802322387695312e-05,0.0010290145874023438,0.00965118408203125,0.322265625,1.6767578125,4.1171875,6.66015625,8.234375,11.3359375
114,2.857421875,-0.0,20.734375,inf,275411.0,0.000492095947265625,0.0095672607421875,0.0552978515625,0.52685546875,1.970703125,4.4921875,7.05859375,8.625,11.4375
115,2.771484375,3.5762786865234375e-07,21.28125,inf,222852.0,0.0003974437713623047,0.00749969482421875,0.044525146484375,0.505859375,1.921875,4.44921875,7.08203125,8.6796875,11.53125
116,2.822265625,5.960464477539062e-07,17.8125,inf,240252.0,0.00037360191345214844,0.01126861572265625,0.0843505859375,0.61083984375,2.017578125,4.39453125,6.81640625,8.3359375,11.09375
117,2.83203125,-0.0,18.109375,inf,83437.0,2.384185791015625e-05,0.0012416839599609375,0.0122528076171875,0.44873046875,1.947265625,4.50390625,7.109375,8.7109375,11.6015625
118,2.67578125,3.5762786865234375e-07,19.6875,inf,129793.0,0.0009021759033203125,0.01226806640625,0.063232421875,0.5185546875,1.8203125,4.140625,6.609375,8.1328125,10.890625
119,2.548828125,-0.0,19.015625,inf,198610.0,8.505582809448242e-05,0.0025577545166015625,0.01824951171875,0.39794921875,1.728515625,4.1171875,6.66015625,8.1875,11.1953125
120,2.822265625,1.1920928955078125e-07,19.578125,inf,245000.0,0.00040912628173828125,0.00756072998046875,0.05352783203125,0.53125,1.9677734375,4.44921875,6.92578125,8.53125,11.625
121,2.591796875,8.344650268554688e-07,24.09375,inf,438070.0,0.0005216598510742188,0.00677490234375,0.025604248046875,0.306640625,1.796875,3.84375,6.93359375,9.0390625,12.828125
122,2.5078125,-0.0,19.65625,inf,96043.0,2.1457672119140625e-06,3.606081008911133e-05,0.00048542022705078125,0.1109619140625,1.44140625,4.07421875,7.03125,8.796875,11.71875
123,2.740234375,-0.0,18.015625,inf,141421.0,5.245208740234375e-06,0.00010001659393310547,0.001312255859375,0.212158203125,1.7109375,4.45703125,7.22265625,8.921875,11.875
124,2.646484375,4.76837158203125e-07,20.359375,inf,232475.0,0.00127410888671875,0.01885986328125,0.08697509765625,0.662109375,1.9609375,4.28125,6.6171875,8.15625,10.8984375
125,2.13671875,-0.0,19.4375,inf,119649.0,0.00031280517578125,0.0042266845703125,0.0196380615234375,0.19287109375,1.1787109375,3.216796875,5.640625,7.1875,10.5234375
126,2.865234375,3.4570693969726562e-06,20.078125,inf,122660.0,0.00025534629821777344,0.013092041015625,0.09649658203125,0.68798828125,2.126953125,4.359375,6.7265625,8.2578125,11.15625
127,2.91796875,4.76837158203125e-07,17.78125,inf,127387.0,0.0008263587951660156,0.0155487060546875,0.09405517578125,0.716796875,2.185546875,4.50390625,6.94921875,8.4453125,11.2109375
128,2.494140625,-0.0,18.796875,inf,315094.0,0.00047397613525390625,0.0066986083984375,0.031005859375,0.355712890625,1.5732421875,3.841796875,6.40625,7.9453125,10.9140625
129,2.765625,7.152557373046875e-07,19.03125,inf,107108.0,0.0003173351287841797,0.00994110107421875,0.07794189453125,0.5947265625,1.982421875,4.25390625,6.6171875,8.0625,10.9453125
130,2.7578125,1.0728836059570312e-06,18.21875,inf,101837.0,0.0006575584411621094,0.00885772705078125,0.054229736328125,0.59375,2.046875,4.515625,7.1015625,8.640625,11.4921875
131,2.68359375,1.7881393432617188e-06,20.09375,inf,99795.0,0.0003161430358886719,0.016571044921875,0.098388671875,0.6357421875,1.9716796875,4.0546875,6.375,7.828125,10.5859375
132,2.880859375,3.5762786865234375e-07,21.265625,inf,134742.0,0.0007176399230957031,0.0122528076171875,0.070556640625,0.59912109375,2.01953125,4.484375,6.90625,8.40625,11.2421875
133,2.861328125,1.430511474609375e-06,19.0,inf,99195.0,0.0006914138793945312,0.013336181640625,0.0777587890625,0.625,2.05859375,4.4375,6.96484375,8.4140625,11.359375
134,2.416015625,4.76837158203125e-07,20.546875,inf,130554.0,0.00039076805114746094,0.00617218017578125,0.03656005859375,0.4287109375,1.6376953125,3.72265625,6.046875,7.46875,10.3984375
135,2.7734375,2.1457672119140625e-06,18.703125,inf,73711.0,0.0003235340118408203,0.01177978515625,0.087890625,0.6171875,1.9375,4.2265625,6.69921875,8.140625,11.0
136,3.03125,1.3113021850585938e-06,18.671875,inf,90989.0,0.000659942626953125,0.0160980224609375,0.08978271484375,0.6650390625,2.2109375,4.7578125,7.1796875,8.6796875,11.3125
137,2.923828125,1.9073486328125e-06,19.28125,inf,136601.0,0.0009398460388183594,0.0137176513671875,0.0697021484375,0.59375,2.1796875,4.7421875,7.203125,8.6875,11.296875
138,2.904296875,9.5367431640625e-07,19.59375,inf,118167.0,0.0005040168762207031,0.0127410888671875,0.0850830078125,0.61279296875,2.078125,4.5546875,6.921875,8.4375,11.1953125
139,2.896484375,2.6226043701171875e-06,16.484375,inf,85853.0,0.000751495361328125,0.0161590576171875,0.1007080078125,0.6806640625,2.1875,4.484375,6.7578125,8.2265625,10.8828125
140,2.923828125,8.344650268554688e-07,19.21875,inf,86834.0,0.0005483627319335938,0.0147705078125,0.0823974609375,0.59033203125,2.060546875,4.5234375,7.0546875,8.7421875,11.7734375
141,2.771484375,1.1920928955078125e-06,17.59375,inf,67120.0,0.0006318092346191406,0.01161956787109375,0.065673828125,0.609375,2.0234375,4.296875,6.59375,8.0703125,10.6171875
142,2.76953125,5.960464477539062e-07,20.3125,inf,108813.0,0.0005235671997070312,0.01107025146484375,0.06951904296875,0.56494140625,1.9560546875,4.2890625,6.6875,8.1640625,11.09375
143,2.93359375,3.2186508178710938e-06,20.4375,inf,111676.0,0.00036334991455078125,0.00766754150390625,0.05267333984375,0.55224609375,2.078125,4.609375,7.0546875,8.625,11.65625
144,3.162109375,1.5497207641601562e-06,19.109375,inf,136845.0,0.0006322860717773438,0.0167236328125,0.0858154296875,0.68115234375,2.326171875,4.89453125,7.4296875,9.0859375,12.09375
145,2.8125,1.0728836059570312e-06,17.984375,inf,84321.0,0.0007171630859375,0.0096588134765625,0.056610107421875,0.513671875,1.9541015625,4.45703125,7.02734375,8.6484375,11.3671875
146,3.796875,5.364418029785156e-06,20.53125,inf,234449.0,0.01262664794921875,0.111572265625,0.35498046875,1.28515625,3.26171875,5.890625,8.4765625,10.0078125,12.765625
147,2.9765625,7.152557373046875e-07,21.90625,inf,83866.0,0.00024068355560302734,0.00981903076171875,0.07928466796875,0.646484375,2.115234375,4.41015625,6.95703125,8.671875,11.5078125
148,2.615234375,2.384185791015625e-07,21.140625,inf,241196.0,0.00022983551025390625,0.0038890838623046875,0.0382080078125,0.431640625,1.705078125,4.07421875,6.56640625,8.1484375,11.0546875
