,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
0,2.767578125,3.5762786865234375e-07,22.453125,inf,68083.0,0.0007452964782714844,0.020263671875,0.1348876953125,0.71826171875,2.046875,4.140625,6.40625,7.91015625,10.875
1,3.080078125,2.0265579223632812e-06,22.90625,inf,66825.0,0.000789642333984375,0.0225372314453125,0.1497802734375,0.7607421875,2.2421875,4.671875,7.3203125,9.0625,11.7890625
2,1.8779296875,-0.0,27.6875,inf,66129.0,4.0650367736816406e-05,0.0010318756103515625,0.0063629150390625,0.1026611328125,0.84521484375,2.802734375,5.359375,7.109375,10.4453125
3,2.333984375,1.1920928955078125e-07,22.71875,inf,67325.0,0.00014722347259521484,0.005401611328125,0.040374755859375,0.408203125,1.5361328125,3.46875,5.9609375,7.58203125,10.5390625
4,2.544921875,-0.0,28.421875,inf,66866.0,0.0001729726791381836,0.006061553955078125,0.04754638671875,0.4677734375,1.7568359375,3.830078125,6.234375,7.8203125,10.6640625
5,2.767578125,5.960464477539062e-07,22.640625,inf,65988.0,0.0004634857177734375,0.0196533203125,0.13525390625,0.70654296875,2.0,4.078125,6.53515625,8.15625,11.1015625
6,2.171875,1.1920928955078125e-07,29.765625,inf,66064.0,0.00016987323760986328,0.006038665771484375,0.04180908203125,0.33447265625,1.40625,3.32421875,5.5703125,7.09765625,10.1953125
7,1.03125,9.5367431640625e-07,25.421875,inf,513957.0,0.00010263919830322266,0.0003104209899902344,0.00060272216796875,0.002452850341796875,0.041229248046875,1.3623046875,3.28515625,4.453125,9.390625
8,2.158203125,-0.0,23.0,inf,64194.0,6.985664367675781e-05,0.0029087066650390625,0.020263671875,0.255615234375,1.2568359375,3.35546875,5.73046875,7.3359375,10.453125
9,2.509765625,1.1920928955078125e-07,21.703125,inf,69484.0,0.0002124309539794922,0.00807952880859375,0.0491943359375,0.3984375,1.5791015625,3.783203125,6.3671875,8.15625,11.359375
10,2.88671875,5.602836608886719e-06,20.578125,inf,70055.0,0.0002880096435546875,0.0113372802734375,0.10302734375,0.63623046875,2.01171875,4.3125,6.9296875,8.7265625,11.84375
11,3.025390625,8.344650268554688e-07,21.140625,inf,71025.0,0.00016689300537109375,0.0097503662109375,0.1181640625,0.734375,2.15234375,4.5,7.3046875,9.140625,12.0625
12,2.708984375,1.1920928955078125e-07,23.21875,inf,75056.0,0.000232696533203125,0.00894927978515625,0.06427001953125,0.47998046875,1.7666015625,4.1015625,6.76953125,8.5390625,12.390625
13,3.384765625,5.9604644775390625e-06,19.984375,inf,71264.0,0.001079559326171875,0.040618896484375,0.231689453125,0.9853515625,2.568359375,5.1640625,7.6484375,9.21875,12.234375
14,3.08203125,3.2186508178710938e-06,19.96875,inf,70729.0,0.0005393028259277344,0.01580810546875,0.12066650390625,0.73291015625,2.28125,4.7578125,7.3125,8.828125,11.7578125
15,3.1171875,1.7881393432617188e-06,21.84375,inf,72669.0,0.0005054473876953125,0.02325439453125,0.138916015625,0.77099609375,2.28125,4.76171875,7.3046875,8.96875,11.90625
16,3.095703125,3.5762786865234375e-07,20.5625,inf,76386.0,0.0001970529556274414,0.0173492431640625,0.139892578125,0.7333984375,2.2421875,4.734375,7.3359375,8.90625,11.828125
17,2.65234375,1.1920928955078125e-06,21.828125,inf,77849.0,0.00026488304138183594,0.0064697265625,0.05615234375,0.447021484375,1.6904296875,4.0078125,6.765625,8.5625,12.1328125
18,2.9140625,4.291534423828125e-06,21.078125,inf,72049.0,0.00045299530029296875,0.0220184326171875,0.142578125,0.728515625,2.125,4.390625,6.859375,8.46875,11.59375
19,2.67578125,1.5497207641601562e-06,20.953125,inf,77058.0,0.00018405914306640625,0.00644683837890625,0.05682373046875,0.4677734375,1.728515625,4.0390625,6.7578125,8.5390625,12.390625
20,2.736328125,1.0728836059570312e-06,19.765625,inf,70970.0,0.00013446807861328125,0.002788543701171875,0.0477294921875,0.6064453125,1.921875,4.1484375,6.5625,8.1875,11.21875
21,2.66015625,2.384185791015625e-07,20.984375,inf,62989.0,0.00020778179168701172,0.01178741455078125,0.08428955078125,0.6142578125,1.85546875,3.962890625,6.48046875,8.21875,11.2265625
