,mean,min,max,std,count,perc_1,perc_5,perc_10,perc_25,perc_50,perc_75,perc_90,perc_95,perc_99
14,2.171875,1.1920928955078125e-07,29.765625,inf,66064.0,0.00016987323760986328,0.006038665771484375,0.04180908203125,0.33447265625,1.40625,3.32421875,5.5703125,7.09765625,10.1953125
15,2.6640625,2.384185791015625e-07,20.953125,inf,70492.0,0.00028967857360839844,0.017364501953125,0.125244140625,0.634765625,1.8369140625,3.978515625,6.45703125,8.015625,10.71875
16,2.986328125,1.6689300537109375e-06,20.640625,inf,68173.0,0.0004634857177734375,0.0196075439453125,0.147216796875,0.7607421875,2.189453125,4.5703125,6.984375,8.5390625,11.5703125
17,2.70703125,2.384185791015625e-07,21.671875,inf,69595.0,0.0001201629638671875,0.005702972412109375,0.06591796875,0.60009765625,1.89453125,4.0625,6.6171875,8.3515625,11.1484375
18,3.1171875,1.7881393432617188e-06,21.84375,inf,72669.0,0.0005054473876953125,0.02325439453125,0.138916015625,0.77099609375,2.28125,4.76171875,7.3046875,8.96875,11.90625
19,2.669921875,3.5762786865234375e-07,20.84375,inf,71575.0,0.0002899169921875,0.0121917724609375,0.0850830078125,0.49365234375,1.75390625,3.982421875,6.625,8.3125,12.125
20,2.8203125,9.5367431640625e-07,23.484375,inf,71213.0,0.0003044605255126953,0.01245880126953125,0.10162353515625,0.634765625,1.923828125,4.1953125,6.8828125,8.71875,11.78125
21,2.67578125,1.5497207641601562e-06,20.953125,inf,77058.0,0.00018405914306640625,0.00644683837890625,0.05682373046875,0.4677734375,1.728515625,4.0390625,6.7578125,8.5390625,12.390625
22,3.453125,4.410743713378906e-06,23.15625,inf,73371.0,0.000682830810546875,0.035980224609375,0.2294921875,0.9990234375,2.615234375,5.203125,7.83984375,9.453125,13.0703125
23,3.220703125,6.079673767089844e-06,19.515625,inf,71978.0,0.0004963874816894531,0.025421142578125,0.189453125,0.87890625,2.39453125,4.7734375,7.4921875,9.265625,12.3125
24,2.8984375,8.344650268554688e-07,19.703125,inf,71926.0,0.0001785755157470703,0.00847625732421875,0.0887451171875,0.7119140625,2.10546875,4.3671875,6.83984375,8.5625,11.46875
25,2.904296875,8.344650268554688e-07,19.8125,inf,69834.0,0.0005168914794921875,0.0157318115234375,0.1265869140625,0.71142578125,2.126953125,4.3671875,6.87109375,8.484375,11.34375
26,1.03125,9.5367431640625e-07,25.421875,inf,513957.0,0.00010263919830322266,0.0003104209899902344,0.00060272216796875,0.002452850341796875,0.041229248046875,1.3623046875,3.28515625,4.453125,9.390625
27,2.509765625,1.1920928955078125e-07,21.703125,inf,69484.0,0.0002124309539794922,0.00807952880859375,0.0491943359375,0.3984375,1.5791015625,3.783203125,6.3671875,8.15625,11.359375
28,3.109375,3.5762786865234375e-07,20.359375,inf,71398.0,0.0005016326904296875,0.024810791015625,0.17236328125,0.8251953125,2.328125,4.7109375,7.203125,8.8046875,11.4921875
29,2.955078125,2.9802322387695312e-06,21.265625,inf,64148.0,0.0005841255187988281,0.01934814453125,0.1260986328125,0.76611328125,2.1640625,4.4609375,6.984375,8.6328125,11.5625
30,2.9140625,5.960464477539062e-07,22.4375,inf,69534.0,0.00027680397033691406,0.00968170166015625,0.0850830078125,0.681640625,2.115234375,4.421875,6.95703125,8.59375,11.625
31,2.87109375,1.1920928955078125e-07,20.484375,inf,71548.0,0.00037789344787597656,0.00922393798828125,0.0648193359375,0.55615234375,1.978515625,4.421875,7.0078125,8.703125,11.59375
32,2.955078125,6.318092346191406e-06,21.578125,inf,67294.0,0.0005788803100585938,0.0170440673828125,0.1251220703125,0.7197265625,2.15234375,4.43359375,6.95703125,8.6796875,11.78125
33,2.734375,1.1920928955078125e-07,23.5,inf,71316.0,0.00024962425231933594,0.0051727294921875,0.051025390625,0.5478515625,1.939453125,4.16015625,6.6015625,8.171875,11.203125
34,2.8203125,3.6954879760742188e-06,20.15625,inf,69618.0,0.000339508056640625,0.01061248779296875,0.08392333984375,0.6708984375,2.03515625,4.26171875,6.75390625,8.4140625,11.40625
35,2.703125,-0.0,21.984375,inf,67626.0,0.0005087852478027344,0.0137176513671875,0.0789794921875,0.6005859375,1.9560546875,4.078125,6.48828125,8.0703125,11.0
36,3.318359375,1.5497207641601562e-06,21.09375,inf,67361.0,0.0012865066528320312,0.06817626953125,0.26708984375,1.060546875,2.66796875,4.99609375,7.23046875,8.7578125,11.5859375
37,2.55859375,4.76837158203125e-07,23.546875,inf,72921.0,0.0002181529998779297,0.003551483154296875,0.0294342041015625,0.460205078125,1.79296875,3.9140625,6.25390625,7.78125,10.96875
38,2.798828125,7.152557373046875e-07,21.53125,inf,65279.0,0.0004475116729736328,0.01397705078125,0.11260986328125,0.6904296875,2.052734375,4.23046875,6.63671875,8.2421875,11.1015625
39,3.84375,6.318092346191406e-06,19.40625,inf,77750.0,0.0014591217041015625,0.033294677734375,0.1785888671875,1.0859375,3.1796875,5.9609375,8.578125,10.0859375,12.828125
40,2.8828125,9.5367431640625e-07,22.03125,inf,77519.0,0.0001742839813232422,0.00879669189453125,0.068359375,0.50439453125,1.869140625,4.4140625,7.25,9.0625,12.8203125
41,3.046875,1.1920928955078125e-07,19.796875,inf,73541.0,0.0002503395080566406,0.016998291015625,0.143798828125,0.75634765625,2.21484375,4.70703125,7.171875,8.7734375,11.5625
42,2.716796875,1.1920928955078125e-06,21.140625,inf,75679.0,0.00019872188568115234,0.00592803955078125,0.056549072265625,0.50390625,1.7900390625,4.08203125,6.75,8.5625,12.359375
43,2.576171875,7.152557373046875e-07,19.21875,inf,70572.0,0.0002224445343017578,0.0130462646484375,0.08837890625,0.5478515625,1.759765625,3.87109375,6.26953125,7.796875,10.78125
44,2.740234375,1.5497207641601562e-06,22.0625,inf,76871.0,0.00035572052001953125,0.007640838623046875,0.0738525390625,0.49755859375,1.826171875,4.2265625,6.828125,8.4921875,11.953125
45,2.572265625,8.344650268554688e-07,22.453125,inf,70515.0,0.00011682510375976562,0.01263427734375,0.096435546875,0.5419921875,1.732421875,3.88671875,6.22265625,7.87109375,11.25
46,2.267578125,-0.0,31.734375,inf,92249.0,0.00013768672943115234,0.002277374267578125,0.0098114013671875,0.180419921875,1.232421875,3.49609375,6.515625,8.125,11.4375
47,2.6484375,2.1457672119140625e-06,19.828125,inf,67938.0,0.00015425682067871094,0.01079559326171875,0.085693359375,0.595703125,1.8564453125,3.974609375,6.3203125,8.0625,11.203125
48,2.85546875,1.3113021850585938e-06,19.921875,inf,69374.0,0.0002951622009277344,0.019073486328125,0.13818359375,0.73046875,2.056640625,4.28515625,6.765625,8.390625,11.5
49,2.73828125,4.76837158203125e-07,20.96875,inf,62064.0,0.00015032291412353516,0.014007568359375,0.11517333984375,0.673828125,1.9619140625,4.08203125,6.45703125,8.0625,11.0859375
